log_name,HOMO,LUMO,μ,η,ω,polar_iso(au),polar_aniso(au),dipole(Debye),volume(Bohr_radius³/mol),SASA_surface_area(Å²),SASA_volume(Å³),SASA_sphericity,NMR_isotropic_shielding_Pt,NMR_isotropic_shielding_N1,NMR_isotropic_shielding_N2,distance_Pt_N1(Å),distance_Pt_N2(Å),angle_N1_Pt_N2(°),%Vbur_Pt_2.0Å,%Vbur_N1_2.0Å,%Vbur_N2_2.0Å,%Vbur_Pt_2.5Å,%Vbur_N1_2.5Å,%Vbur_N2_2.5Å,%Vbur_Pt_3.0Å,%Vbur_N1_3.0Å,%Vbur_N2_3.0Å,%Vbur_Pt_3.5Å,%Vbur_N1_3.5Å,%Vbur_N2_3.5Å,%Vbur_Pt_4.0Å,%Vbur_N1_4.0Å,%Vbur_N2_4.0Å,Sterimol_L_Pt_N1(Å)_morfeus,Sterimol_B1_Pt_N1(Å)_morfeus,Sterimol_B5_Pt_N1(Å)_morfeus,Sterimol_L_Pt_N2(Å)_morfeus,Sterimol_B1_Pt_N2(Å)_morfeus,Sterimol_B5_Pt_N2(Å)_morfeus,Buried_Sterimol_L_Pt_N1_5.0(Å),Buried_Sterimol_B1_Pt_N1_5.0(Å),Buried_Sterimol_B5_Pt_N1_5.0(Å),Buried_Sterimol_L_Pt_N2_5.0(Å),Buried_Sterimol_B1_Pt_N2_5.0(Å),Buried_Sterimol_B5_Pt_N2_5.0(Å),Sterimol_B1_Pt_N1(Å)_dbstep,Sterimol_B5_Pt_N1(Å)_dbstep,Sterimol_L_Pt_N1(Å)_dbstep,Sterimol_B1_Pt_N2(Å)_dbstep,Sterimol_B5_Pt_N2(Å)_dbstep,Sterimol_L_Pt_N2(Å)_dbstep,Sterimol_Bmin_Pt_N1_0.0Å(Å),Sterimol_Bmax_Pt_N1_0.0Å(Å),Sterimol_Bmin_Pt_N1_1.0Å(Å),Sterimol_Bmax_Pt_N1_1.0Å(Å),Sterimol_Bmin_Pt_N2_0.0Å(Å),Sterimol_Bmax_Pt_N2_0.0Å(Å),Sterimol_Bmin_Pt_N2_1.0Å(Å),Sterimol_Bmax_Pt_N2_1.0Å(Å),Hirsh_charge_Pt,Hirsh_CM5_charge_Pt,Hirsh_atom_dipole_Pt,Hirsh_charge_N1,Hirsh_CM5_charge_N1,Hirsh_atom_dipole_N1,Hirsh_charge_N2,Hirsh_CM5_charge_N2,Hirsh_atom_dipole_N2,4(N)_q(N)_Hirshfeld,Density of all electrons_N_4(N),Density of Alpha electrons_N_4(N),Density of Beta electrons_N_4(N),Lagrangian kinetic energy G(r)_N_4(N),Hamiltonian kinetic energy K(r)_N_4(N),Potential energy density V(r)_N_4(N),Energy density E(r) or H(r)_N_4(N),Laplacian of electron density_N_4(N),Electron localization function (ELF)_N_4(N),Localized orbital locator (LOL)_N_4(N),Local information entropy_N_4(N),Sign(lambda2)*rho_N_4(N),Sign(lambda2)*rho with promolecular approximation_N_4(N),Average local ionization energy (ALIE)_N_4(N),Delta-g (under promolecular approximation)_N_4(N),Delta-g (under Hirshfeld partition)_N_4(N),ESP from nuclear charges_N_4(N),ESP from electrons_N_4(N),Total ESP_N_4(N),4(N)_q(N)_div_Sum_q(N)_neighbors_Hirshfeld,4(N)_q(N)_res_Sum_q(N)_neighbors_Hirshfeld,4(N)_Sum_q(N)_neighbors_div_q(N)_Hirshfeld,4(N)_Avg_q(N)_neighbors_Hirshfeld,4(N)_Std_q(N)_neighbors_Hirshfeld,4(N)_Abs_Diff_q(N)_Hirshfeld,4(N)_q(N)_x_Avg_q(N)_neighbors_Hirshfeld,4(N)_Num_neighbors_Hirshfeld,4(N)_Entropy_q(N)_neighbors_Hirshfeld,sum_frag_q(N)_Hirshfeld,sum_frag_Density of all electrons_N,sum_frag_Density of Alpha electrons_N,sum_frag_Density of Beta electrons_N,sum_frag_Lagrangian kinetic energy G(r)_N,sum_frag_Hamiltonian kinetic energy K(r)_N,sum_frag_Potential energy density V(r)_N,sum_frag_Energy density E(r) or H(r)_N,sum_frag_Laplacian of electron density_N,sum_frag_Electron localization function (ELF)_N,sum_frag_Localized orbital locator (LOL)_N,sum_frag_Local information entropy_N,sum_frag_Sign(lambda2)*rho_N,sum_frag_Sign(lambda2)*rho with promolecular approximation_N,sum_frag_Average local ionization energy (ALIE)_N,sum_frag_Delta-g (under promolecular approximation)_N,sum_frag_Delta-g (under Hirshfeld partition)_N,sum_frag_ESP from nuclear charges_N,sum_frag_ESP from electrons_N,sum_frag_Total ESP_N,sum_frag_q(N)_div_Sum_q(N)_neighbors_Hirshfeld,sum_frag_q(N)_res_Sum_q(N)_neighbors_Hirshfeld,sum_frag_Sum_q(N)_neighbors_div_q(N)_Hirshfeld,sum_frag_Avg_q(N)_neighbors_Hirshfeld,sum_frag_Std_q(N)_neighbors_Hirshfeld,sum_frag_Abs_Diff_q(N)_Hirshfeld,sum_frag_q(N)_x_Avg_q(N)_neighbors_Hirshfeld,sum_frag_Num_neighbors_Hirshfeld,sum_frag_Entropy_q(N)_neighbors_Hirshfeld,G_div_V_N_4(N),sum_frag_G_div_V_N,G(T)_spc(Hartree)
imifoplatin-conf_1,-0.2401,-0.05243,-0.146265,0.18767,0.057,170.787,78.7048,19.8886,1844.34,472.962288954808,757.094363388687,0.849358333403998,377.215,133.9898,379.15,5.70127,2.97521,76.008,98.0533316115703,99.5028409090909,97.9661673553719,90.0231149889309,93.3275817163693,88.5027347310848,77.0159788438617,84.1431391537545,73.8248659117998,61.8494921729407,73.4573005963474,58.0652487886694,49.9840947178946,61.1953789336478,46.5931661597666,10.5499385515089,2.60469058340385,5.70613169679959,5.99852579471305,2.44683465451896,10.0974108583078,7.80126890472948,2.60469058340385,5.70613169679959,5.99852579471305,2.44683465451896,7.23211495406114,2.60470300070628,5.70350769263968,10.1,2.43151917995284,10.065038499678,5.55,2.0858076939754,5.70350769263968,1.89272870220752,5.70350769263968,2.15667568261897,10.0151135789865,2.13718917999011,10.065038499678,0.489558,0.485801,0.49340364584182,0.033184,0.016594,0.0615850407566643,0.501853,0.503396,0.51297474506841,-0.0718868128,195.4911541,97.74557706,97.74557706,18.7605701,367393.2858,-367412.0463,-367393.2858,-1469498.101,0.9999990154,0.9990087082,-0.1606669279,-193.1620639,-193.1620639,13.91017781,0.04951828014,0.0706983224,2010329.264,-44.15464279,2010285.11,-0.129339385558884,-0.627686676,-7.73159695848972,0.1389499658,0.0752758260509644,0.2108367786,-0.009988670180031,4,1.76238572540731,-0.0718868128,195.4911541,97.74557706,97.74557706,18.7605701,367393.2858,-367412.0463,-367393.2858,-1469498.101,0.9999990154,0.9990087082,-0.1606669279,-193.1620639,-193.1620639,13.91017781,0.04951828014,0.0706983224,2010329.264,-44.15464279,2010285.11,-0.129339385558884,-0.627686676,-7.73159695848972,0.1389499658,0.0752758260509644,0.2108367786,-0.009988670180031,4,1.76238572540731,5.11E-05,5.11E-05,-1676.576584
imifoplatin-conf_2,-0.2401,-0.05242,-0.14626,0.18768,0.05699,170.785,78.699,19.8879,2075.027,472.972293587058,757.228956924546,0.849441026016397,377.2179,133.9905,379.1502,5.70097,2.97519,76.009,98.0371900826446,99.5157541322314,97.9758522727273,90.0296262534184,93.3715327516604,88.5450579502539,77.0066671632896,84.1757300357569,73.8472139451728,61.8413389862095,73.4578829668282,58.0780609392471,49.9740084414375,61.1918875302588,46.5795884799206,10.5495542133376,2.60339547561377,5.70602207287334,5.99836930853614,2.44665469625468,10.0971895300148,7.80096667184298,2.60339547561377,5.70602207287334,5.99836930853614,2.44665469625468,7.23184755373684,2.60470300070628,5.70350769263968,10.1,2.43151917995284,10.065038499678,5.55,2.0858076939754,5.70350769263968,1.89272870220752,5.70350769263968,2.15667568261897,10.0151135789865,2.13718917999011,10.065038499678,0.489544,0.485786,0.493395454272737,0.033181,0.016589,0.0615804919028746,0.501863,0.503404,0.512980477122668,-0.071890015,195.4911938,97.74559688,97.74559688,18.7604792,367393.3541,-367412.1146,-367393.3541,-1469498.374,0.9999990154,0.9990087133,-0.1606671936,-193.1620621,-193.1620621,13.91017179,0.04951872003,0.07069875045,2009972.594,-44.15467788,2009928.439,-0.12934736004049,-0.6276803688,-7.73112029257471,0.13894758845,0.0752768722919378,0.21083760345,-0.0099889442178843,4,1.76237099101883,-0.071890015,195.4911938,97.74559688,97.74559688,18.7604792,367393.3541,-367412.1146,-367393.3541,-1469498.374,0.9999990154,0.9990087133,-0.1606671936,-193.1620621,-193.1620621,13.91017179,0.04951872003,0.07069875045,2009972.594,-44.15467788,2009928.439,-0.12934736004049,-0.6276803688,-7.73112029257471,0.13894758845,0.0752768722919378,0.21083760345,-0.0099889442178843,4,1.76237099101883,5.11E-05,5.11E-05,-1676.576585
imifoplatin-conf_3,-0.23496,-0.04523,-0.140095,0.18973,0.05172,172.13,80.7395,17.6186,2000.671,482.432567078144,767.590852435278,0.840363860015044,377.6865,377.682,133.9976,3.02514,6.00424,70.164,98.0145919421488,97.9790805785124,99.5254390495868,89.1506055475973,89.1717671571819,93.3243260841256,74.995344159714,74.9413364123957,84.1077547675805,59.1216688408498,59.1024506149832,73.4101285874022,47.5990782695053,47.5874402582087,60.9024889826826,5.96292589533773,2.45873683111464,10.0999311603065,10.8691503223036,2.91739959716207,5.67213303270448,5.96292589533773,2.45873683111464,7.34786456179059,7.64234932532241,2.6513483577697,5.67213303270448,2.45,10.0600695822643,5.55,2.90256099372849,5.66414159427534,10.45,2.1505793485135,10.0600695822643,2.04120160212865,10.0600695822643,2.05946807261503,5.66414159427534,1.86814529106596,5.66414159427534,0.494027,0.495838,0.50494049186117,0.494027,0.495838,0.504942014601677,0.032844,0.01639,0.0620494327451912,-0.0742397911,195.4939391,97.74696955,97.74696955,18.75462541,367398.2991,-367417.0537,-367398.2991,-1469518.178,0.9999990161,0.9990090455,-0.1606855991,-193.1617903,-193.1617903,13.90367804,0.04955529317,0.07077483798,1951944.458,-44.14254939,1951900.315,-0.133215737587652,-0.6315297363,-7.50662059985242,0.1393224863,0.0768539288822484,0.2135622774,-0.0103432722784446,4,1.75582790353133,-0.0742397911,195.4939391,97.74696955,97.74696955,18.75462541,367398.2991,-367417.0537,-367398.2991,-1469518.178,0.9999990161,0.9990090455,-0.1606855991,-193.1617903,-193.1617903,13.90367804,0.04955529317,0.07077483798,1951944.458,-44.14254939,1951900.315,-0.133215737587652,-0.6315297363,-7.50662059985242,0.1393224863,0.0768539288822484,0.2135622774,-0.0103432722784446,4,1.75582790353133,5.10E-05,5.10E-05,-1676.576648
iproplatin,-0.23072,-0.09676,-0.16374,0.13396,0.10007,170.469,36.8554,8.8759,2389.698,428.189307834135,693.542023861583,0.884905362618263,-214.1207,326.6075,31.863,2.04558,2.51641,21.566,99.1993801652893,70.3060433884298,61.3345816115703,99.1681859617138,61.6844641229327,52.7624039588488,96.4205899880811,56.2956272348033,47.6823227056019,88.9204016026836,52.7423825941111,44.6078317182259,75.6544441685805,49.5953851405872,41.9507634535411,3.96557657952185,3.42225358516199,6.42656713333441,4.01641211929531,3.37903804137419,6.32558552950117,3.96557657952185,3.42225358516199,6.42656713333441,4.01641211929531,3.37903804137419,6.32558552950117,3.42283867765224,6.41404708432983,3.55,3.37704897183661,6.31228960045402,3.6,3.42283867765224,6.41404708432983,3.4017077645652,6.41404708432983,3.37704897183661,6.26996810199223,3.37704897183661,5.97180877121832,0.459901,0.82672,0.835775644189875,-0.385627,-0.623,0.640663780561224,0.11034,0.275677,0.343903790550497,-0.0679462849,195.5553679,97.77768394,97.77768394,18.71028669,367502.0949,-367520.8052,-367502.0949,-1469933.538,0.9999990217,0.9990119029,-0.4939755033,-193.1634635,-193.1634635,13.87877887,0.04982713602,0.07138727949,2457014.067,-42.33024987,2456971.736,-0.0828462643055881,-0.8880953341,-12.0705502943547,0.2050372623,0.195932145977528,0.2729835472,-0.0139315202393518,4,1.42651502782063,-0.0679462849,195.5553679,97.77768394,97.77768394,18.71028669,367502.0949,-367520.8052,-367502.0949,-1469933.538,0.9999990217,0.9990119029,-0.4939755033,-193.1634635,-193.1634635,13.87877887,0.04982713602,0.07138727949,2457014.067,-42.33024987,2456971.736,-0.0828462643055881,-0.8880953341,-12.0705502943547,0.2050372623,0.195932145977528,0.2729835472,-0.0139315202393518,4,1.42651502782063,5.09E-05,5.09E-05,-1540.389114
iproplatin-conf_1,-0.23691,-0.09549,-0.1662,0.14142,0.09766,170.629,35.6992,8.8958,2169.816,432.289461286188,699.113239150785,0.881200011332592,-203.6517,32.0955,321.3083,2.49475,2.04279,21.962,99.2800878099174,62.629132231405,76.6173811983471,98.9370360724053,54.4178929548118,67.7790076832921,95.7250074493445,49.4105706197855,61.2457166269368,87.7364424152069,45.9676667909057,56.5161433097279,73.8994320650487,42.796846874806,52.6325181552976,3.9947496096107,3.29396720363714,6.31366491015371,4.41961308255929,3.3631007911413,6.38295277863043,3.9947496096107,3.29396720363714,6.31366491015371,4.41961308255929,3.3631007911413,6.38295277863043,3.29386505062509,6.30257883726971,3.55,3.35,6.36317530797321,4,3.29386505062509,6.30257883726971,3.29386505062509,5.7682319648225,3.35,6.36317530797321,3.33527482721252,6.31347764706584,0.462395,0.835508,0.844602422663468,0.110066,0.275427,0.339464441277728,-0.357268,-0.599808,0.609990650416053,-0.0672296515,195.5578543,97.77892715,97.77892715,18.70731325,367505.7106,-367524.4179,-367505.7106,-1469948.013,0.9999990221,0.9990120807,-0.4939998016,-193.1635913,-193.1635913,13.87804029,0.04967687913,0.07103888278,2523918.521,-42.76006361,2523875.761,-0.0822624303028726,-0.8844879218,-12.1562175627223,0.204314567575,0.197827756000379,0.271544219075,-0.0137359971744404,4,1.41478420956267,-0.0672296515,195.5578543,97.77892715,97.77892715,18.70731325,367505.7106,-367524.4179,-367505.7106,-1469948.013,0.9999990221,0.9990120807,-0.4939998016,-193.1635913,-193.1635913,13.87804029,0.04967687913,0.07103888278,2523918.521,-42.76006361,2523875.761,-0.0822624303028726,-0.8844879218,-12.1562175627223,0.204314567575,0.197827756000379,0.271544219075,-0.0137359971744404,4,1.41478420956267,5.09E-05,5.09E-05,-1540.396655
iproplatin-conf_10,-0.23107,-0.09418,-0.162625,0.13689,0.0966,170.151,38.5368,8.6487,1881.234,428.419341264683,694.29200198945,0.885067710653218,-197.8114,315.6927,31.8344,2.04098,2.48749,22.065,99.2736311983471,74.8676394628099,62.8809400826446,99.3342232061466,67.2760125016278,54.2437166297695,96.6226534564958,61.5679007747318,49.4459550059595,88.7777208348863,57.0175642937011,46.3095182631383,74.9421978772267,52.4381633666439,43.1843926509838,4.31454031362192,3.36453074247869,6.17328482664174,3.9874874562599,3.28898912571017,6.36110875924391,4.31454031362192,3.36453074247869,6.17328482664174,3.9874874562599,3.28898912571017,6.36110875924391,3.36778872256802,6.15020324867398,3.9,3.28998711360921,6.34133266750768,3.55,3.36778872256802,6.11003273313654,3.36429877289777,6.0518592184551,3.28998711360921,6.34133266750768,3.28998711360921,6.34133266750768,0.459878,0.832973,0.841046378782407,-0.369315,-0.609133,0.619855858564715,0.105632,0.271149,0.33555943206681,-0.065146474,195.5609885,97.78049423,97.78049423,18.6926432,367514.5976,-367533.2902,-367514.5976,-1469983.62,0.9999990237,0.999012881,-0.4940304304,-193.16331,-193.16331,13.87893416,0.05042459569,0.07192456478,2387205.382,-42.73679925,2387162.645,-0.0797246377502211,-0.8822900301,-12.5431739575038,0.204285889025,0.196631860187079,0.269432363025,-0.013308505357934,4,1.41891759785079,-0.065146474,195.5609885,97.78049423,97.78049423,18.6926432,367514.5976,-367533.2902,-367514.5976,-1469983.62,0.9999990237,0.999012881,-0.4940304304,-193.16331,-193.16331,13.87893416,0.05042459569,0.07192456478,2387205.382,-42.73679925,2387162.645,-0.0797246377502211,-0.8822900301,-12.5431739575038,0.204285889025,0.196631860187079,0.269432363025,-0.013308505357934,4,1.41891759785079,5.09E-05,5.09E-05,-1540.397516
iproplatin-conf_2,-0.23335,-0.09502,-0.164185,0.13833,0.09744,170.461,37.0893,8.7912,1887.939,431.669290130965,696.982502746058,0.880672067125062,-203.8083,330.29,32.5912,2.03736,2.48135,22.157,99.2510330578512,80.7657541322314,63.7525826446281,99.075400442766,73.1149889308504,56.5275426487824,95.9941150178784,67.2629246126341,52.6417237783075,88.022968691763,62.9047474841595,49.8922614610511,74.1197784122649,58.6854478306747,47.1087300602073,4.41560890455503,3.36849027340162,6.4140400875645,3.98134788865019,3.27959370834268,6.37035118593235,4.41560890455503,3.36849027340162,6.4140400875645,3.98134788865019,3.27959370834268,6.37035118593235,3.36931988802451,6.39726504062478,4,3.27700955728672,6.33660003471894,3.55,3.3693198880245,6.39726504062478,3.3623612329765,6.39726504062478,3.27700955728672,6.33660003471894,3.27700955728672,6.33107415846632,0.461327,0.833593,0.842471279626196,-0.343363,-0.588674,0.595751789514727,0.109292,0.274722,0.336013165252494,-0.0693571488,195.5559451,97.77797256,97.77797256,18.713637,367501.1076,-367519.8212,-367501.1076,-1469929.576,0.9999990214,0.999011731,-0.4939811444,-193.1635719,-193.1635719,13.87585042,0.04955074014,0.07095102853,2511913.303,-42.50502016,2511870.798,-0.0851380713075706,-0.8840003247,-11.7456266584592,0.203660793975,0.197558094452427,0.273017942775,-0.0141253319924502,4,1.41239138604906,-0.0693571488,195.5559451,97.77797256,97.77797256,18.713637,367501.1076,-367519.8212,-367501.1076,-1469929.576,0.9999990214,0.999011731,-0.4939811444,-193.1635719,-193.1635719,13.87585042,0.04955074014,0.07095102853,2511913.303,-42.50502016,2511870.798,-0.0851380713075706,-0.8840003247,-11.7456266584592,0.203660793975,0.197558094452427,0.273017942775,-0.0141253319924502,4,1.41239138604906,5.09E-05,5.09E-05,-1540.397466
iproplatin-conf_3,-0.23451,-0.0955,-0.165005,0.13901,0.09793,170.597,36.6833,8.6835,2239.221,428.989319812086,695.709689502442,0.885094575584358,-201.0817,308.0477,31.6498,2.04429,2.4931,22.002,99.270402892562,76.1137654958678,62.7130681818182,99.1177236619352,68.1582888396927,54.1834874332595,96.1431019070322,62.0325536352801,49.4170887961859,88.1924385016772,57.3332090942974,46.253610696981,74.2687449568618,53.2411861461114,43.0788746818944,4.34809870571755,3.36581352086043,6.41321455381216,3.9931030089019,3.2990521741404,6.35167876803774,4.34809870571755,3.36581352086043,6.41321455381216,3.9931030089019,3.2990521741404,6.35167876803774,3.3539071380503,6.39081371970737,3.9,3.28199028697053,6.33758629132574,3.55,3.3539071380503,6.39081371970737,3.34897160389464,6.39081371970737,3.28199028697053,6.33758629132574,3.28199028697053,6.33758629132574,0.461271,0.833738,0.842273194122904,-0.361162,-0.603242,0.613248617776673,0.108167,0.273599,0.337566974461365,-0.0634223426,195.5595654,97.7797827,97.7797827,18.68780708,367509.6082,-367528.296,-367509.6082,-1469963.682,0.9999990242,0.9990131242,-0.4940165233,-193.1633445,-193.1633445,13.88056678,0.05028432686,0.07173039813,2403982.68,-42.75897083,2403939.921,-0.0771965283658675,-0.8849922233,-12.9539504064298,0.205392470175,0.196871988693559,0.268814812775,-0.0130264716108991,4,1.42195448618426,-0.0634223426,195.5595654,97.7797827,97.7797827,18.68780708,367509.6082,-367528.296,-367509.6082,-1469963.682,0.9999990242,0.9990131242,-0.4940165233,-193.1633445,-193.1633445,13.88056678,0.05028432686,0.07173039813,2403982.68,-42.75897083,2403939.921,-0.0771965283658675,-0.8849922233,-12.9539504064298,0.205392470175,0.196871988693559,0.268814812775,-0.0130264716108991,4,1.42195448618426,5.08E-05,5.08E-05,-1540.39796
iproplatin-conf_4,-0.23612,-0.0975,-0.16681,0.13862,0.10037,169.306,37.7156,8.4981,2476.271,417.829427152735,683.017303809047,0.897648353449583,-204.5908,32.1508,316.8454,2.49013,2.04646,22.076,99.2381198347107,63.307076446281,79.1483729338843,99.1958588357859,55.5850371142076,70.9923167079047,96.6831793802145,51.1453367103695,64.6556540524434,89.5528559448379,48.004216362281,59.7599468878122,76.2184997827571,44.9056545217553,55.6991341319595,3.99013439434749,3.29897181289608,6.09597613736149,4.17314593204149,3.37122352850601,6.39051999479267,3.99013439434749,3.29897181289608,6.09597613736149,4.17314593204149,3.37122352850601,6.39051999479267,3.30063019906707,6.0730964095756,3.55,3.36638087903665,6.37906732994722,3.75,3.30063019906707,6.06320872146094,3.30063019906707,5.84508340402427,3.36638087903665,6.37906732994722,3.36638087903665,6.28589691293136,0.464436,0.833916,0.842410232873509,0.108282,0.273761,0.336067089729119,-0.352735,-0.597533,0.606575335316233,-0.0675157972,195.5581724,97.77908618,97.77908618,18.70647205,367507.0402,-367525.7467,-367507.0402,-1469953.335,0.9999990222,0.9990121278,-0.4940029099,-193.163581,-193.163581,13.87742174,0.04999053459,0.07146043696,2507743.243,-42.88237308,2507700.361,-0.082541317573341,-0.8854794448,-12.115144625738,0.2044909119,0.198546849505363,0.2720067091,-0.0138063669370834,4,1.41289587357688,-0.0675157972,195.5581724,97.77908618,97.77908618,18.70647205,367507.0402,-367525.7467,-367507.0402,-1469953.335,0.9999990222,0.9990121278,-0.4940029099,-193.163581,-193.163581,13.87742174,0.04999053459,0.07146043696,2507743.243,-42.88237308,2507700.361,-0.082541317573341,-0.8854794448,-12.115144625738,0.2044909119,0.198546849505363,0.2720067091,-0.0138063669370834,4,1.41289587357688,5.09E-05,5.09E-05,-1540.397029
iproplatin-conf_5,-0.23367,-0.09611,-0.16489,0.13756,0.09882,170.673,37.7962,8.4769,2458.079,431.029242366269,696.815186251555,0.881838645753821,-202.824,324.4631,32.3461,2.03778,2.47764,22.228,99.1961518595041,81.0982696280992,63.9462809917355,99.0444719364501,73.4275296262534,56.4233624169814,96.0723331346842,67.5199269964243,52.5588498212157,87.9472605292583,63.1109066343645,49.8480013045099,74.0445192725467,58.8677766743219,47.0885575072932,4.48200018088897,3.36928412008014,6.39713746049179,3.97763939472003,3.27152649226968,6.33875815198682,4.48200018088897,3.36928412008014,6.39713746049179,3.97763939472003,3.27152649226968,6.33875815198682,3.37204536326206,6.38200595424354,4.05,3.26911206280278,6.32455532033676,3.55,3.37204536326206,6.38200595424354,3.37204536326206,6.38200595424354,3.26911206280278,6.32455532033676,3.26911206280278,6.32000791138745,0.461481,0.832493,0.840934135105717,-0.343097,-0.588718,0.595629824996197,0.108458,0.273883,0.335193362053905,-0.0703716332,195.5579789,97.77898944,97.77898944,18.70679633,367503.8088,-367522.5156,-367503.8088,-1469940.408,0.9999990221,0.999012109,-0.494001019,-193.1635521,-193.1635521,13.87514443,0.04962403732,0.07100456986,2508388.173,-42.45460276,2508345.718,-0.0868112520845069,-0.880999651,-11.519244060972,0.20265700445,0.198044463218088,0.27302863765,-0.0142613043825661,4,1.40433027974591,-0.0703716332,195.5579789,97.77898944,97.77898944,18.70679633,367503.8088,-367522.5156,-367503.8088,-1469940.408,0.9999990221,0.999012109,-0.494001019,-193.1635521,-193.1635521,13.87514443,0.04962403732,0.07100456986,2508388.173,-42.45460276,2508345.718,-0.0868112520845069,-0.880999651,-11.519244060972,0.20265700445,0.198044463218088,0.27302863765,-0.0142613043825661,4,1.40433027974591,5.09E-05,5.09E-05,-1540.396742
iproplatin-conf_6,-0.23441,-0.09852,-0.166465,0.13589,0.10196,169.552,40.5004,8.1245,2023.388,421.099332071067,685.441139835595,0.892783900227991,-206.8846,32.8444,333.4321,2.47507,2.04078,22.305,99.2026084710744,64.6791064049587,84.0747675619835,99.2853887224899,58.6990493553848,76.4031774970699,96.7213572705602,54.9519517282479,70.1122988676996,89.3513557584793,52.0586796496459,65.5172614610511,76.1242318912544,49.2567190118553,61.4180528831233,3.97507168279819,3.29265452742371,6.42200978101522,4.25877384812663,3.39721629403501,6.42005653376739,3.97507168279819,3.29265452742371,6.42200978101522,4.25877384812663,3.39721629403501,6.42005653376739,3.29434210962881,6.40488095127458,3.55,3.39993621768015,6.40488095127458,3.8,3.29434210962881,6.40488095127458,3.29434210962881,6.33482438588474,3.39993621768014,6.40488095127458,3.39993621768014,6.40488095127458,0.464474,0.829993,0.838589058039157,0.11094,0.276283,0.336359351078575,-0.333254,-0.5819,0.588801553302129,-0.067318754,195.5599468,97.77997339,97.77997339,18.66258088,367507.6181,-367526.2807,-367507.6181,-1469955.822,0.9999990268,0.9990144582,-0.4940202505,-193.1626616,-193.1626616,13.88022329,0.05019049358,0.0715832188,2270759.325,-42.21362617,2270717.112,-0.0811283579820914,-0.8970995566,-12.3261461820877,0.20744520065,0.196935022150454,0.27476395465,-0.0139649524310379,4,1.43606649909442,-0.067318754,195.5599468,97.77997339,97.77997339,18.66258088,367507.6181,-367526.2807,-367507.6181,-1469955.822,0.9999990268,0.9990144582,-0.4940202505,-193.1626616,-193.1626616,13.88022329,0.05019049358,0.0715832188,2270759.325,-42.21362617,2270717.112,-0.0811283579820914,-0.8970995566,-12.3261461820877,0.20744520065,0.196935022150454,0.27476395465,-0.0139649524310379,4,1.43606649909442,5.08E-05,5.08E-05,-1540.394695
iproplatin-conf_7,-0.23355,-0.09655,-0.16505,0.137,0.09942,168.901,37.8593,8.4021,2512.954,418.759430980371,683.516050427248,0.896090765101971,-202.6143,31.7687,313.1626,2.48559,2.04056,22.103,99.2574896694215,63.2360537190083,75.261492768595,99.3928245865347,54.6213699700482,67.8229587185832,97.1450387365912,49.898502681764,62.1238081048868,90.1195024226612,46.785314945956,57.4933609765188,76.850831729874,43.5975420520142,52.7826485010241,3.98558837865578,3.29022116817286,6.36076528979319,4.37350375264229,3.37080004915726,6.06827367229939,3.98558837865578,3.29022116817286,6.36076528979319,4.37350375264229,3.37080004915726,6.06827367229939,3.2946655174975,6.34527383175856,3.55,3.36993912903826,6.06485778893455,3.95,3.2946655174975,6.34527383175856,3.2946655174975,6.34527383175856,3.36993912903826,6.06485778893454,3.36993912903826,6.06485778893454,0.463174,0.833044,0.841096012346391,0.105669,0.271225,0.334723035411368,-0.365132,-0.605912,0.616018104287528,-0.0651812663,195.5597319,97.77986595,97.77986595,18.69295522,367511.831,-367530.5239,-367511.831,-1469972.552,0.9999990236,0.999012854,-0.4940181505,-193.1633841,-193.1633841,13.87945151,0.05049753519,0.07201407069,2405789.092,-42.86105537,2405746.23,-0.0794400104768198,-0.8856905526,-12.5881151575602,0.205127321575,0.197872070008796,0.270308587875,-0.0133704585729858,4,1.41616545661756,-0.0651812663,195.5597319,97.77986595,97.77986595,18.69295522,367511.831,-367530.5239,-367511.831,-1469972.552,0.9999990236,0.999012854,-0.4940181505,-193.1633841,-193.1633841,13.87945151,0.05049753519,0.07201407069,2405789.092,-42.86105537,2405746.23,-0.0794400104768198,-0.8856905526,-12.5881151575602,0.205127321575,0.197872070008796,0.270308587875,-0.0133704585729858,4,1.41616545661756,5.09E-05,5.09E-05,-1540.396792
