Compound_Name,Acitivity,Pt,N1,N2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,HOMO,LUMO,μ,η,ω,polar_iso(au),polar_aniso(au),dipole(Debye),volume(Bohr_radius³/mol),SASA_surface_area(Å²),SASA_volume(Å³),SASA_sphericity,NMR_isotropic_shielding_Pt,NMR_isotropic_shielding_N1,NMR_isotropic_shielding_N2,distance_Pt_N1(Å),distance_Pt_N2(Å),angle_N1_Pt_N2(°),%Vbur_Pt_2.0Å,%Vbur_N1_2.0Å,%Vbur_N2_2.0Å,%Vbur_Pt_2.5Å,%Vbur_N1_2.5Å,%Vbur_N2_2.5Å,%Vbur_Pt_3.0Å,%Vbur_N1_3.0Å,%Vbur_N2_3.0Å,%Vbur_Pt_3.5Å,%Vbur_N1_3.5Å,%Vbur_N2_3.5Å,%Vbur_Pt_4.0Å,%Vbur_N1_4.0Å,%Vbur_N2_4.0Å,Sterimol_L_Pt_N1(Å)_morfeus,Sterimol_B1_Pt_N1(Å)_morfeus,Sterimol_B5_Pt_N1(Å)_morfeus,Sterimol_L_Pt_N2(Å)_morfeus,Sterimol_B1_Pt_N2(Å)_morfeus,Sterimol_B5_Pt_N2(Å)_morfeus,Buried_Sterimol_L_Pt_N1_5.0(Å),Buried_Sterimol_B1_Pt_N1_5.0(Å),Buried_Sterimol_B5_Pt_N1_5.0(Å),Buried_Sterimol_L_Pt_N2_5.0(Å),Buried_Sterimol_B1_Pt_N2_5.0(Å),Buried_Sterimol_B5_Pt_N2_5.0(Å),Sterimol_B1_Pt_N1(Å)_dbstep,Sterimol_B5_Pt_N1(Å)_dbstep,Sterimol_L_Pt_N1(Å)_dbstep,Sterimol_B1_Pt_N2(Å)_dbstep,Sterimol_B5_Pt_N2(Å)_dbstep,Sterimol_L_Pt_N2(Å)_dbstep,Sterimol_Bmin_Pt_N1_0.0Å(Å),Sterimol_Bmax_Pt_N1_0.0Å(Å),Sterimol_Bmin_Pt_N1_1.0Å(Å),Sterimol_Bmax_Pt_N1_1.0Å(Å),Sterimol_Bmin_Pt_N2_0.0Å(Å),Sterimol_Bmax_Pt_N2_0.0Å(Å),Sterimol_Bmin_Pt_N2_1.0Å(Å),Sterimol_Bmax_Pt_N2_1.0Å(Å),Hirsh_charge_Pt,Hirsh_CM5_charge_Pt,Hirsh_atom_dipole_Pt,Hirsh_charge_N1,Hirsh_CM5_charge_N1,Hirsh_atom_dipole_N1,Hirsh_charge_N2,Hirsh_CM5_charge_N2,Hirsh_atom_dipole_N2,G(T)_spc(Hartree)
Iproplatin-conf_4,1,1,3,2,,,,,,,,,,,,,,,,-0.23612,-0.0975,-0.16681,0.13862,0.10037,169.306,37.7156,8.4981,2476.271,417.8294271527347,683.0173038090468,0.8976483534495829,-204.5908,32.1508,316.8454,2.49013,2.04646,22.076,99.23811983471074,63.307076446280995,79.14837293388429,99.19585883578591,55.58503711420758,70.99231670790468,96.68317938021454,51.145336710369484,64.6556540524434,89.55285594483787,48.00421636228103,59.759946887812156,76.21849978275712,44.905654521755324,55.699134131959525,3.990134394347488,3.2989718128960783,6.095976137361486,4.173145932041487,3.3712235285060084,6.390519994792667,3.990134394347488,3.2989718128960783,6.095976137361486,4.173145932041487,3.3712235285060084,6.390519994792667,3.3006301990670694,6.073096409575596,3.55,3.366380879036655,6.379067329947223,3.7500000000000004,3.3006301990670694,6.063208721460939,3.3006301990670694,5.845083404024273,3.366380879036655,6.379067329947223,3.366380879036655,6.285896912931359,0.464436,0.833916,0.8424102328735091,0.108282,0.273761,0.3360670897291194,-0.352735,-0.597533,0.6065753353162325,-1540.397029
Iproplatin-conf_5,1,1,2,3,,,,,,,,,,,,,,,,-0.23367,-0.09611,-0.16488999999999998,0.13756,0.09882,170.673,37.7962,8.4769,2458.079,431.0292423662689,696.8151862515551,0.8818386457538209,-202.824,324.4631,32.3461,2.03778,2.47764,22.228,99.19615185950413,81.09826962809917,63.946280991735534,99.04447193645007,73.42752962625342,56.423362416981384,96.07233313468416,67.51992699642432,52.55884982121574,87.9472605292583,63.11090663436452,49.84800130450988,74.04451927254671,58.867776674321895,47.08855750729315,4.482000180888972,3.3692841200801418,6.397137460491786,3.9776393947200295,3.27152649226968,6.338758151986822,4.482000180888972,3.3692841200801418,6.397137460491786,3.9776393947200295,3.27152649226968,6.338758151986822,3.372045363262062,6.382005954243541,4.049999999999999,3.2691120628027837,6.324555320336759,3.5500000000000003,3.372045363262062,6.382005954243541,3.372045363262062,6.382005954243541,3.269112062802783,6.324555320336759,3.269112062802783,6.320007911387454,0.461481,0.832493,0.8409341351057168,-0.343097,-0.588718,0.5956298249961968,0.108458,0.273883,0.3351933620539046,-1540.396742
Iproplatin-conf_6,1,1,3,2,,,,,,,,,,,,,,,,-0.23441,-0.09852,-0.166465,0.13589,0.10196,169.552,40.5004,8.1245,2023.388,421.0993320710674,685.4411398355954,0.8927839002279907,-206.8846,32.8444,333.4321,2.47507,2.04078,22.305,99.20260847107438,64.67910640495867,84.07476756198346,99.28538872248991,58.699049355384815,76.40317749706993,96.72135727056019,54.95195172824792,70.11229886769964,89.35135575847931,52.058679649645924,65.51726146105106,76.12423189125442,49.25671901185525,61.41805288312333,3.9750716827981925,3.292654527423709,6.4220097810152215,4.258773848126629,3.3972162940350117,6.420056533767385,3.9750716827981925,3.292654527423709,6.4220097810152215,4.258773848126629,3.3972162940350117,6.420056533767385,3.2943421096288104,6.404880951274582,3.5500000000000003,3.3999362176801458,6.404880951274581,3.8000000000000003,3.2943421096288086,6.404880951274582,3.2943421096288086,6.334824385884743,3.399936217680145,6.404880951274581,3.399936217680145,6.404880951274581,0.464474,0.829993,0.8385890580391566,0.110940,0.276283,0.3363593510785749,-0.333254,-0.581900,0.5888015533021291,-1540.394695
Iproplatin-conf_7,1,1,3,2,,,,,,,,,,,,,,,,-0.23355,-0.09655,-0.16505,0.137,0.09942,168.901,37.8593,8.4021,2512.954,418.7594309803709,683.5160504272478,0.8960907651019709,-202.6143,31.7687,313.1626,2.48559,2.04056,22.103,99.25748966942149,63.23605371900827,75.26149276859503,99.3928245865347,54.621369970048185,67.82295871858315,97.14503873659119,49.89850268176401,62.12380810488677,90.1195024226612,46.78531494595602,57.49336097651883,76.850831729874,43.597542052014155,52.78264850102414,3.985588378655785,3.29022116817286,6.360765289793186,4.37350375264229,3.370800049157258,6.068273672299392,3.985588378655785,3.29022116817286,6.360765289793186,4.37350375264229,3.370800049157258,6.068273672299392,3.2946655174975006,6.345273831758563,3.5500000000000007,3.3699391290382623,6.064857788934545,3.949999999999999,3.2946655174975006,6.345273831758563,3.2946655174975006,6.345273831758563,3.3699391290382623,6.064857788934544,3.3699391290382623,6.064857788934544,0.463174,0.833044,0.8410960123463909,0.105669,0.271225,0.3347230354113681,-0.365132,-0.605912,0.6160181042875282,-1540.396792
Iproplatin-conf_8,1,1,3,2,,,,,,,,,,,,,,,,-0.23333,-0.09623,-0.16478,0.1371,0.09902,171.097,42.2541,8.3778,2280.635,430.939226955894,695.6734572272566,0.8810591218893704,-201.4072,31.5508,313.8255,2.51284,2.04706,21.656,99.244576446281,61.53473657024794,70.49328512396694,99.19423101966402,52.518231540565175,60.99589790337283,96.195247318236,46.40289779499404,54.20887961859356,88.18719716734998,42.43850167722699,49.52362094670145,74.3649525169139,39.234839550617586,45.77966917013221,4.012841039418362,3.338555729456319,6.385349078275029,3.967059265759761,3.3877375401336742,6.429183873649004,4.012841039418362,3.338555729456319,6.385349078275029,3.967059265759761,3.3877375401336742,6.429183873649004,3.3000000000000003,6.373774391990982,3.6000000000000005,3.3809041103610213,6.418138359368704,3.5500000000000003,3.3,6.373774391990982,3.3,6.143695956018658,3.380904110361021,6.418138359368704,3.3352748272125226,6.418138359368704,0.461487,0.830378,0.839043397746505,0.110309,0.275614,0.34359856359129326,-0.382678,-0.620830,0.6390898633603884,-1540.395841
Iproplatin-conf_9,1,1,2,3,,,,,,,,,,,,,,,,-0.2343,-0.09936,-0.16683,0.13494,0.10313,169.964,39.2693,8.2938,2238.524,420.8693101518543,685.2415476525887,0.8930984272884382,-211.3906,334.4568,32.8195,2.04075,2.47782,22.253,99.09607438016529,83.47753099173553,64.37241735537191,99.0721448105222,75.70484438077875,57.80212267222294,96.44759386174016,69.59177592371871,54.12973033373063,88.98038576220648,65.0379705553485,51.3679882594111,75.57569362547328,61.036326112593876,48.64688721991186,4.223115748342614,3.3923802975112536,6.445996052017808,3.977821469159078,3.299431303098499,6.390728905242343,4.223115748342614,3.3923802975112536,6.445996052017808,3.977821469159078,3.299431303098499,6.390728905242343,3.389761299836208,6.428841264178173,3.8000000000000003,3.2979666217902563,6.378871373526825,3.5500000000000003,3.389761299836208,6.428841264178173,3.386060588880282,6.428841264178173,3.2979666217902563,6.378871373526825,3.2979666217902563,5.833095233235953,0.463947,0.829013,0.8370455346264024,-0.336283,-0.583811,0.5903344511147897,0.109451,0.274843,0.33481708094868756,-1540.393438
Iproplatin,1,1,2,3,,,,,,,,,,,,,,,,-0.23072,-0.09676,-0.16374,0.13396000000000002,0.10007,170.469,36.8554,8.8759,2389.698,428.1893078341349,693.5420238615828,0.8849053626182626,-214.1207,326.6075,31.863,2.04558,2.51641,21.566,99.19938016528926,70.30604338842976,61.33458161157025,99.16818596171376,61.68446412293267,52.762403958848815,96.42058998808105,56.295627234803334,47.68232270560191,88.92040160268357,52.74238259411107,44.60783171822587,75.65444416858047,49.595385140587176,41.95076345354106,3.965576579521848,3.422253585161995,6.426567133334414,4.016412119295307,3.379038041374194,6.325585529501174,3.965576579521848,3.422253585161995,6.426567133334414,4.016412119295307,3.379038041374194,6.325585529501174,3.4228386776522353,6.414047084329831,3.5500000000000003,3.3770489718366123,6.312289600454022,3.6000000000000005,3.4228386776522353,6.414047084329831,3.4017077645651996,6.414047084329831,3.3770489718366123,6.269968101992225,3.3770489718366123,5.971808771218315,0.459901,0.826720,0.8357756441898747,-0.385627,-0.623000,0.6406637805612239,0.110340,0.275677,0.34390379055049686,-1540.389114
Lobaplatin-conf_1,1,1,2,3,,,,,,,,,,,,,,,,-0.19057,-0.02501,-0.10779,0.16555999999999998,0.03509,160.689,81.5396,11.9627,1992.281,434.0775309264342,681.0433143789293,0.8623825781731939,166.7422,145.6447,167.2127,1.55278,1.55271,88.408,95.38997933884298,99.33174070247934,95.286673553719,79.40324260971481,93.05248079176977,79.28766766506055,64.21800506555422,83.5425357568534,64.16120381406436,53.18673127096534,72.80853988073052,53.125,42.689389237167155,58.77001737943021,42.59977655018311,11.162969640080608,2.780425086989176,4.622355007735978,5.065765205838139,1.7324451379873156,10.746472837108598,7.513725805865515,2.074781429382043,4.622355007735978,5.065765205838139,1.7324451379873156,7.098594108010177,2.7820508075688783,4.599184710359,10.750000000000002,1.7106894575870681,10.719724809900674,4.65,1.9420939971471243,3.29013677527242,1.8962577402225138,4.59619407771256,1.6873284577902474,10.517128885774865,1.678700108616284,10.719724809900674,-0.046692,-0.150420,0.1521365078605395,-0.019410,-0.080171,0.08815783143884609,-0.046034,-0.149815,0.15129196357374702,-808.241417
Lobaplatin-conf_2,1,1,2,3,,,,,,,,,,,,,,,,-0.19066,-0.026,-0.10833,0.16466,0.03564,160.499,77.2286,11.9233,1981.501,433.57754007851764,680.4027945563715,0.8628356352297886,167.2709,140.9096,166.7884,1.5515,1.55268,88.282,95.3254132231405,99.25426136363636,95.36738119834712,79.2974345617919,92.69924469331944,79.3690584711551,64.15468563766389,82.97824791418356,64.19193235995232,53.14421822586657,71.97342061125606,53.169260156541185,42.62654397616535,57.70901868288747,42.693656507975916,9.290433165080783,2.0623149258918176,6.925557348629848,5.052835902266647,1.7314096909419885,10.330007807953152,7.246291887271409,2.0623149258918176,4.592292641354982,5.052835902266647,1.7314096909419885,7.0842944356589745,2.0448665841841636,6.91989884319128,8.850000000000001,1.7152901309485566,10.293930250395135,4.600000000000001,1.9575351023236938,3.651369606051954,1.9375203788130073,4.559879384369721,1.6903816641839717,10.090218035305284,1.6916192720865713,10.293930250395134,-0.045892,-0.149677,0.15113584465308022,-0.017821,-0.078306,0.08644708106697414,-0.046752,-0.150468,0.1521810180968704,-808.241247
Lobaplatin-conf_3,1,1,2,3,,,,,,,,,,,,,,,,-0.19066,-0.026,-0.10833,0.16466,0.03564,160.499,77.2343,11.924,2082.214,433.62753432569264,680.4900530594754,0.8628099159630869,167.2715,140.9119,166.7901,1.5515,1.55267,88.282,95.338326446281,99.25748966942149,95.38352272727273,79.32185180362026,92.68784998046621,79.37231410339888,64.17889600715138,82.97079856972587,64.19658820023838,53.15761274692509,71.97516772269847,53.16751304509877,42.631587114393895,57.71212215256657,42.67115635280243,9.291775792467126,2.062298474885369,6.925010233383375,5.052862352767464,1.731772165223445,10.330013911203201,7.246409233970853,2.062298474885369,4.5923193946558065,5.052862352767464,1.731772165223445,7.084360758262567,2.0448665841841636,6.91989884319128,8.850000000000001,1.7152901309485566,10.293930250395135,4.600000000000001,1.9575351023236938,3.651369606051954,1.9375203788130073,4.559879384369721,1.6903816641839717,10.090218035305284,1.6916192720865713,10.293930250395134,-0.045891,-0.149678,0.15113628407500299,-0.017821,-0.078307,0.08644527348559897,-0.046752,-0.150469,0.15218140247743808,-808.241249
Lobaplatin-conf_4,1,1,2,3,,,,,,,,,,,,,,,,-0.18848,-0.03463,-0.111555,0.15385000000000001,0.04044,159.572,70.055,12.3526,2202.571,432.0675627912509,678.7111811879024,0.8644153372549054,167.8906,150.0824,166.2938,1.55635,1.55202,89.371,95.38352272727273,99.22197830578511,95.41580578512396,79.50253939315016,92.43391066545124,79.30069019403568,64.38189064362336,83.04529201430275,64.15841030989273,53.45928065598211,72.65421170331719,53.307281960491984,42.98033951958289,58.97523431196077,43.066072869468066,8.912338030518857,2.0465532548339738,7.108380231054516,6.029735255308592,1.7,9.73608899675469,7.138567385677186,2.0465532548339738,4.577617664363775,4.995648351466083,1.7,6.931745891833081,2.0297040985213792,7.103872183534837,8.500000000000002,1.6829437274389663,9.710432534135645,5.600000000000001,1.930235186970756,3.3143626838353093,1.9394010525955099,4.465982534672521,1.6903816641839713,9.710432534135645,1.6791746048126597,9.710432534135645,-0.045329,-0.148971,0.14980869322572704,-0.020166,-0.080423,0.08500173025886001,-0.046786,-0.150294,0.15167255276417024,-808.24064
Lobaplatin-conf_5,1,1,3,2,,,,,,,,,,,,,,,,-0.18865,-0.02867,-0.10866,0.15998,0.0369,160.256,81.6235,12.4993,1870.525,431.2175731064495,677.4671756866217,0.865060559936301,166.2825,163.1783,150.1964,1.55273,1.55018,87.706,95.30281508264463,95.37706611570248,99.36725206611571,79.15418674306551,79.64741502799843,93.7605808047923,63.980557210965436,64.82978247914184,85.03426698450536,53.136065039135296,54.00729127841968,74.42345322400298,43.10137483706784,43.56301595183415,60.27713984234374,5.03204355796481,1.7437548499067002,10.588383953261816,10.702768496933228,2.905081033057783,4.745765471157063,5.03204355796481,1.7437548499067002,6.923742801283857,7.309575644527831,2.2892845958154657,4.551929925031843,1.7273473593461932,10.561841695462018,4.600000000000001,2.88482580264131,4.728900506460249,10.250000000000002,1.6873284577902472,10.559592795179181,1.6893203921475084,10.561841695462023,1.8208026363745895,3.6400549446402586,1.943568279374376,4.531004303683676,-0.046598,-0.150491,0.15287007466800037,-0.048216,-0.151897,0.15451454562920605,-0.021793,-0.082601,0.09712941143649538,-808.234902
Lobaplatin-conf_6,1,1,3,2,,,,,,,,,,,,,,,,-0.18897,-0.02905,-0.10901,0.15992,0.03715,160.129,79.2616,12.485,2320.872,431.4375769628443,677.7923231628328,0.8648960626268578,163.281,166.2963,150.8493,1.55296,1.55409,88.162,95.36738119834712,95.25761880165288,99.33496900826447,79.68648261492382,79.11349134001823,92.46809480401093,64.85026817640048,63.94517282479142,83.03504916567343,54.01020313082371,53.1017051807678,72.6448937756243,43.56224008441438,43.09400409657997,58.6066972875675,5.583334354411092,1.7442384260374717,10.050706883361688,8.803190829626875,2.04572105052565,7.526935679844321,4.9344884694068165,1.7442384260374717,6.916007074270247,6.729923101425544,2.04572105052565,4.609445307706107,1.7240865855933039,10.012492197250396,5.15,2.024476067161392,7.507662752148634,8.350000000000001,1.6903816641839713,9.912618221237013,1.6904610565829108,9.912618221237013,1.9382218741415218,3.2901367752724204,1.8877967213888116,4.438468204234429,-0.048129,-0.151816,0.1544294822661787,-0.046532,-0.150424,0.1528348127554714,-0.018983,-0.079290,0.09265457600140427,-808.234992
Lobaplatin-conf_7,1,1,2,3,,,,,,,,,,,,,,,,-0.18848,-0.03463,-0.111555,0.15385000000000001,0.04044,159.572,70.0607,12.3525,1980.871,431.9675626215796,678.7393665914417,0.8646393856670523,167.8994,150.0882,166.3009,1.55635,1.55204,89.373,95.39320764462809,99.22197830578511,95.40612086776859,79.48463341580934,92.39972652689153,79.29417892954812,64.38840882002384,83.05367252681764,64.14258045292014,53.48665206857994,72.65246459187476,53.306699590011185,43.006331078145365,58.974458444541,43.074607411085594,8.913473818162526,2.0465406529787575,7.106878717761894,6.03095269376644,1.7,9.736163692524435,7.138931518251987,2.0465406529787575,4.5774918635303905,4.995564042205558,1.7,6.93172743254739,2.0297040985213792,7.103872183534837,8.500000000000002,1.6829437274389663,9.710432534135645,5.600000000000001,1.930235186970756,3.3143626838353093,1.9394010525955099,4.465982534672521,1.6903816641839713,9.710432534135645,1.6791746048126597,9.710432534135645,-0.045329,-0.148971,0.1498056635912007,-0.020167,-0.080423,0.0850001224175589,-0.046784,-0.150293,0.15166665528058568,-808.240639
Lobaplatin,1,1,2,3,,,,,,,,,,,,,,,,-0.18848,-0.03463,-0.111555,0.15385000000000001,0.04044,159.575,70.0779,12.3529,1904.03,432.0175661413689,678.9442605750743,0.8647132880790782,167.8898,150.0829,166.292,1.55634,1.552,89.372,95.4319473140496,99.20906508264463,95.3125,79.41138169032426,92.4387941138169,79.24697226201329,64.35674910607867,83.06764004767581,64.12395709177592,53.45578643309727,72.68507733879986,53.286316623183005,43.005555210725596,58.98027745018931,43.0777108807647,8.913114854911967,2.0466161169300667,7.107930017780868,6.02858056832909,1.7,9.736939545459057,7.138655661904696,2.0466161169300667,4.5776694558295175,4.9956347946762305,1.7,6.931883973566658,2.029704098521381,7.103872183534835,8.500000000000002,1.6988879868800124,9.710432534135645,5.600000000000001,1.930235186970756,3.3143626838353097,1.9394010525955088,4.465982534672521,1.678700108616285,9.710432534135645,1.6791746048126597,9.710432534135645,-0.045330,-0.148973,0.14981229136155683,-0.020165,-0.080424,0.08500817566563817,-0.046786,-0.150296,0.1516779329962009,-808.24064
Nedaplatin-conf_1,1,1,2,3,,,,,,,,,,,,,,,,-0.19481,-0.05094,-0.12287500000000001,0.14387,0.05247,85.4196,42.2751,11.4175,873.742,305.3364491611493,429.6137145692006,0.9017598572238196,267.1332,258.4354,-135.413,3.34226,2.13264,38.002,92.37797004132231,92.43607954545455,77.45674070247934,69.38077874723271,69.51425966922777,72.11388201588748,51.81019070321812,52.01970351609059,65.60917014302741,41.43973630264629,41.62201826313828,57.28428997390981,34.04157097635156,34.16415802867606,46.55553658990751,5.628182567122074,1.6977688291609048,6.550453678850854,6.499129111213868,2.13,5.328508686336983,5.628182567122074,1.6977688291609048,6.550453678850854,6.499129111213868,2.13,5.328508686336983,1.6500000000000004,6.55,5.199999999999999,1.9477047384996726,5.305892950295926,6.050000000000001,1.6500000000000004,6.55,1.6500000000000004,6.55,1.5441017820422045,3.151586901863885,1.7247340474043302,4.600271731104588,-0.115279,-0.726253,0.7319375701123697,-0.111627,-0.725280,0.7306430702702928,0.109741,0.423026,0.42615115048771135,-535.609774
Nedaplatin,1,1,3,2,,,,,,,,,,,,,,,,-0.19481,-0.05092,-0.122865,0.14389000000000002,0.05246,85.4098,42.2644,11.4155,1332.145,305.1964443608016,429.3982484952629,0.901871854920252,267.1819,-135.4333,258.478,2.13298,3.34243,38.002,92.31017561983471,77.51162190082644,92.41025309917356,69.35473368928245,72.13016017710639,69.52728219820288,51.73942193087009,65.607307806913,51.979663289630516,41.39955273947074,57.28021338054417,41.61386507640701,34.01247594810999,46.56484699894482,34.16144249270685,6.506913028282057,2.13,5.328244602808876,5.627808512738282,1.6980075812508086,6.550228058704835,6.506913028282057,2.13,5.328244602808876,5.627808512738282,1.6980075812508086,6.550228058704835,1.9477047384996726,5.305892950295926,6.050000000000001,1.6500000000000004,6.55,5.199999999999999,1.5441017820422045,3.151586901863885,1.72473404740433,4.600271731104588,1.6500000000000004,6.55,1.6500000000000004,6.55,-0.115345,-0.726357,0.7320475808244981,0.109760,0.423019,0.4261543225346893,-0.111656,-0.725387,0.7307526800245073,-535.609821
Oxaliplatin-conf_1,1,1,2,3,,,,,,,,,,,,,,,,-0.20317,-0.04416,-0.123665,0.15900999999999998,0.04809,148.256,88.8266,18.0767,1680.742,411.2650688625994,638.3973502896914,0.8718123517316274,37.5488,37.5486,133.6222,1.56513,5.77123,75.014,93.85330578512396,93.85007747933885,99.1509555785124,80.77386378434693,80.75270217476233,92.27764031774971,64.3856153158522,64.36699195470798,83.11699195470798,50.317391912038765,50.32554509877003,72.41835165859113,39.925361554217616,39.93079262615604,59.81084352305878,4.468471651462817,1.7,9.198467036478602,9.47246414091561,2.5965625913021504,4.732126845955191,4.468471651462817,1.7,7.300161090778552,7.87122508654533,2.3608137651256946,3.913681522118895,1.6916192720865708,9.180686248859613,4.049999999999999,2.582425124358895,4.721493407810711,9.05,1.6916192720865708,9.135097153287425,1.6908310546454375,9.13961158912128,1.6787001086162852,3.9092838218783763,1.6787001086162852,3.8448016853928886,0.155870,0.216068,0.21956268143972008,0.155954,0.216157,0.21962959378690294,0.031197,0.015263,0.05315259728366997,-843.04137
Oxaliplatin-conf_2,1,1,2,3,,,,,,,,,,,,,,,,-0.20342,-0.0439,-0.12365999999999999,0.15952,0.04793,147.756,90.0193,18.0437,1698.885,410.86511336089217,637.9298125624723,0.8722348940521248,37.533,37.5267,139.2933,1.5652,5.75841,75.143,93.80810950413223,93.82747933884298,99.17032541322314,80.77711941659071,80.72665711681208,92.4550722750358,64.39492699642432,64.39027115613825,83.27715286054827,50.33602776742453,50.32321561684682,72.73690831159149,39.9416547700329,39.93079262615604,60.33222642914778,4.4684309620146445,1.7,9.410262324199246,9.6028912754876,2.6173587844872594,4.512658349747074,4.4684309620146445,1.7,7.288531862113959,7.858407165483485,2.3817913701157782,3.912593864855985,1.6918922059103427,9.376166594083108,4.049999999999999,2.6025908429660642,4.494441010848846,9.149999999999999,1.6918922059103425,9.376166594083108,1.6916192720865708,9.30859817588019,1.6904610565829103,3.9080046059338263,1.6787001086162845,3.8327535793473593,0.155972,0.216154,0.21963964743643166,0.155956,0.216156,0.21963809530680234,0.031184,0.015327,0.052025163949765696,-843.031605
Oxaliplatin-conf_3,1,1,2,3,,,,,,,,,,,,,,,,-0.20372,-0.04869,-0.126205,0.15503,0.05137,146.752,79.2582,17.652,2191.052,408.11517064233414,634.8217167568099,0.8752576240430968,37.4635,37.3162,135.8751,1.56531,5.83058,75.232,93.80810950413223,93.80810950413223,99.06701962809917,80.77060815210314,80.78200286495637,91.5467508790207,64.38282181168057,64.36885429082241,81.9288215137068,50.35466362281029,50.315062430115546,71.52790719344017,39.96376699149649,40.095664452858294,59.36433182297809,4.839880847236909,1.7,8.74348491718121,9.270401352146527,2.2041830338239112,4.951394311590777,4.28172482186411,1.7,7.337982226940444,7.930581280843036,2.2041830338239112,4.229522882036185,1.6825325032160245,8.729833904490969,4.4,2.101140132442536,4.924428900898053,8.850000000000001,1.6825325032160245,8.459314393022643,1.6791746048126597,8.719661690685024,1.6903816641839717,3.9016022349798805,1.678700108616284,3.8330797017541913,0.155818,0.216019,0.21954593217137955,0.155663,0.215880,0.2194223554335337,0.033696,0.016298,0.055381328640616775,-843.030367
Oxaliplatin,1,1,2,3,,,,,,,,,,,,,,,,-0.20317,-0.04415,-0.12365999999999999,0.15902,0.04808,148.254,88.824,18.0761,1337.762,411.2450680629673,638.7553661968179,0.872180681509054,37.551,37.5505,133.6381,1.56512,5.77118,75.006,93.8565340909091,93.88236053719008,99.10575929752066,80.7396796457872,80.76572470373746,92.28089594999349,64.37816597139452,64.41448152562575,83.10488676996425,50.30341502049944,50.348257547521435,72.39622158032054,39.90480106759357,39.93622369809447,59.784464030786424,4.467977875432792,1.7,9.19885429004807,9.472437549378956,2.5965422763807116,4.73198692607779,4.467977875432792,1.7,7.300482681630559,7.8711809376911,2.3613404222115197,3.9137548655952203,1.6916192720865708,9.180686248859613,4.049999999999999,2.577675147691231,4.721493407810711,9.05,1.6916192720865708,9.135097153287425,1.6908310546454375,9.13961158912128,1.6787001086162852,3.9092838218783763,1.6787001086162852,3.8448016853928886,0.155867,0.216067,0.21956182811681998,0.155961,0.216164,0.21963585939003674,0.031208,0.015280,0.05316327359183218,-843.041371
Picoplatin-conf_1,1,1,2,3,,,,,,,,,,,,,,,,-0.21766,-0.07536,-0.14651,0.14229999999999998,0.07542,144.629,73.3238,12.0141,1392.991,378.9110377011814,578.8506058130907,0.8864573856828204,1098.0632,-6.7719,-118.8203,3.04887,2.33338,43.091,36.560563016528924,97.78538223140497,81.16606404958677,36.26285974736294,92.41926032035421,80.01530147154577,35.85462604290822,85.37321215733016,76.13602502979738,34.854873276183376,76.45534383153186,69.13669399925456,33.32971261870771,65.80829867792191,58.770793246849976,6.90739606758831,3.083785363787417,5.173366333345095,6.40723850277322,2.45839700526739,7.0433052478491955,6.844448524787568,3.083785363787417,5.173366333345095,6.40723850277322,2.45839700526739,6.556854171062824,3.071029295962993,5.161879502661797,6.449999999999999,2.4569773688846612,7.025667228100117,6.000000000000002,1.7000000000000002,5.161879502661797,1.732411613907042,5.161879502661797,1.7404028754517398,6.622877018335761,2.3393851845073406,7.025667228100117,-0.323933,-0.363875,0.3688605869349557,-0.046675,-0.320470,0.3266937421224961,0.119946,0.380140,0.39923626268539286,-1384.04772
Picoplatin-conf_2,1,1,2,3,,,,,,,,,,,,,,,,-0.21764,-0.07535,-0.146495,0.14229,0.07541,144.627,73.3216,12.0144,1882.554,379.0310374679452,579.0822585446593,0.8864131495264478,1098.048,-6.7855,-118.8005,3.04902,2.33339,43.093,36.53796487603306,97.85317665289256,81.23063016528926,36.246581586144025,92.4029821591353,80.0299518166428,35.855557210965436,85.37228098927294,76.15464839094159,34.85196142377936,76.46990309355199,69.14659429742825,33.33281608838682,65.83933337471292,58.79329340202346,6.906696931088117,3.0837905108161197,5.17307620768479,6.407206440586174,2.4584055828896063,7.04335349634079,6.844025372852032,3.0837905108161197,5.17307620768479,6.407206440586174,2.4584055828896063,6.5569399541311215,3.071029295962993,5.1618795026617965,6.449999999999999,2.4569773688846612,7.025667228100119,6.000000000000002,1.7000000000000002,5.1618795026617965,1.7324116139070416,5.1618795026617965,1.7404028754517396,6.622877018335762,2.3393851845073406,7.025667228100119,-0.323951,-0.363893,0.36887776159454233,-0.046699,-0.320460,0.3266869851738817,0.119915,0.380098,0.39920905827523506,-1384.047724
