molecule_chembl_id,molecule_name,formula,target_pref_name,assay_description,standard_relation,standard_value,standard_units,pchembl_value
CHEMBL35604,Platinum complex,C10H18N2O5Pt,PC-9,Compound was tested in vitro for cytotoxic activity against PC-9 human non-small cell lung cancer cell line by MTT assay,=,9700.0,nM,5.01
CHEMBL35604,Platinum complex,C10H18N2O5Pt,PC-14,Compound was tested in vitro for cytotoxic activity against PC-14 human non-small cell lung cancer cell line by MTT assay,=,1100.0,nM,5.96
CHEMBL35604,Platinum complex,C10H18N2O5Pt,SNU1,In vitro cytotoxicity activity against human stomach cancer cell lines SNU-1,=,2.49,ug.mL-1,
CHEMBL35604,Platinum complex,C10H18N2O5Pt,MKN-45,Compound was tested in vitro for cytotoxic activity against MKN-45 human stomach cancer cell line by MTT assay,=,4100.0,nM,5.39
CHEMBL35604,Platinum complex,C10H18N2O5Pt,PC-9,Cytotoxicity activity against human non-small cell lung adenocarcinoma cell lines PC-9 by using MTT assay,=,1.99,ug.mL-1,
CHEMBL356054,cis-[PtCl2(NH3)(3-CH3CH2C5H4N)],C7H12Cl2N2Pt+2,NON-PROTEIN TARGET,Cytotoxicity against S-180cisR cells by MTT assay.,=,49000.0,nM,4.31
CHEMBL35648,Platinum complex,C10H18N2O5Pt,NCI-N87,In vitro cytotoxicity activity against human stomach cancer cell lines NCI-N87,=,5.39,ug.mL-1,
CHEMBL35648,Platinum complex,C10H18N2O5Pt,SNU1,In vitro cytotoxicity activity against human stomach cancer cell lines SNU-1,=,8.43,ug.mL-1,
CHEMBL35648,Platinum complex,C10H18N2O5Pt,SNU-5,In vitro cytotoxicity activity against human stomach cancer cell lines SNU-5,=,0.26,ug.mL-1,
CHEMBL35648,Platinum complex,C10H18N2O5Pt,SNU-16,In vitro cytotoxicity activity against human stomach cancer cell lines SNU-16,=,2.99,ug.mL-1,
CHEMBL359329,Platinum (II) Dinuclear Complex,C10H28N10O2Pt2+6,CCRF S-180,In vitro inhibitory concentration against growth of mouse sarcoma 180 (S-180) cells; Inactive,,,nM,
CHEMBL35968,Platinum complex,C11H20N2O5Pt,SNU1,In vitro cytotoxicity activity against human stomach cancer cell lines SNU-1,=,5.17,ug.mL-1,
CHEMBL35968,Platinum complex,C11H20N2O5Pt,NCI-N87,In vitro cytotoxicity activity against human stomach cancer cell lines NCI-N87,=,14.42,ug.mL-1,
CHEMBL35968,Platinum complex,C11H20N2O5Pt,SNU-16,In vitro cytotoxicity activity against human stomach cancer cell lines SNU-16,=,2.26,ug.mL-1,
CHEMBL35968,Platinum complex,C11H20N2O5Pt,SNU-5,In vitro cytotoxicity activity against human stomach cancer cell lines SNU-5,=,0.3,ug.mL-1,
CHEMBL361029,camphorato platinum complex derivative,C17H32N2O4Pt,NON-PROTEIN TARGET,In vitro Inhibitory concentration against 3AO human ovarian carcinoma cell line; Tested by sulforhodamine B colorimetric assay,=,190.0,nM,6.72
CHEMBL361029,camphorato platinum complex derivative,C17H32N2O4Pt,HL-60,In vitro Inhibitory concentration against HL-60 human leukemia cell line; Tested by trypan blue exclusion test,=,4930.0,nM,5.31
CHEMBL361029,camphorato platinum complex derivative,C17H32N2O4Pt,Bel-7402,In vitro Inhibitory concentration against BEL-7402 human hepatocarcinoma cell line; Tested by sulforhodamine B colorimetric assay,>,188800.0,nM,
CHEMBL361029,camphorato platinum complex derivative,C17H32N2O4Pt,A549,In vitro Inhibitory Concentration against A549 human lung carcinoma cell line; Tested by sulforhodamine B colorimetric assay,=,158590.0,nM,
CHEMBL363171,"1,1/c,c/DNP labeled derivative",C36H60Cl4N14O10Pt2,NON-PROTEIN TARGET,Inhibitory concentration required for in vitro cytotoxic activity against human U2-OS osteosarcoma cell line (cisplatin Resistant),>,50000.0,nM,
CHEMBL363171,"1,1/c,c/DNP labeled derivative",C36H60Cl4N14O10Pt2,NON-PROTEIN TARGET,Inhibitory concentration required for in vitro cytotoxic activity against human U2-OS osteosarcoma cell line,>,50000.0,nM,
CHEMBL365936,,C6H24Cl2N8O6Pt2,NON-PROTEIN TARGET,Inhibitory concentration required for in vitro cytotoxic activity against human U2-OS osteosarcoma cell line,=,5100.0,nM,5.29
CHEMBL365936,,C6H24Cl2N8O6Pt2,NON-PROTEIN TARGET,Inhibitory concentration required for in vitro cytotoxic activity against human U2-OS osteosarcoma cell line (cisplatin Resistant),=,6100.0,nM,5.21
CHEMBL367622,DICHLORO(ETHYLENEDIAMINE) PLATINUM (II),C2H6Cl2N2Pt,P388,In vitro inhibition of Pt resistant P388 (murine leukemia) cell growth.,=,1030.0,nM,5.99
CHEMBL367622,DICHLORO(ETHYLENEDIAMINE) PLATINUM (II),C2H6Cl2N2Pt,P388,In vitro inhibition of P388 (murine leukemia) cell growth.,=,300.0,nM,6.52
CHEMBL367622,DICHLORO(ETHYLENEDIAMINE) PLATINUM (II),C2H6Cl2N2Pt,P388,In Vitro evaluation for the growth inhibition of Wildtype P388 Leukemia cell lines,=,300.0,nM,6.52
CHEMBL367622,DICHLORO(ETHYLENEDIAMINE) PLATINUM (II),C2H6Cl2N2Pt,A2780,Resistance index for cisplatin-resistant A2780 human ovarian adenocarcinoma cell line to that of A2780 cell line,=,21100.0,nM,4.68
CHEMBL367622,DICHLORO(ETHYLENEDIAMINE) PLATINUM (II),C2H6Cl2N2Pt,A2780,Inhibitory concentration against human A2780 ovarian adenocarcinoma cell line,=,5550.0,nM,5.26
CHEMBL367622,DICHLORO(ETHYLENEDIAMINE) PLATINUM (II),C2H6Cl2N2Pt,A2780,Inhibitory concentration against cisplatin-resistant A2780 human ovarian adenocarcinoma cell line,=,117960.0,nM,
CHEMBL367622,DICHLORO(ETHYLENEDIAMINE) PLATINUM (II),C2H6Cl2N2Pt,P338,In Vitro evaluation for the growth inhibition of Subline (P388/CP) Leukemia cell lines,=,1030.0,nM,5.99
CHEMBL368259,Platinum (II) complex,C8H12N2O6Pt,L1210,In vitro cytotoxicity against cisplatin resistance L1210 murine leukemia cell line,=,5400.0,nM,5.27
CHEMBL368259,Platinum (II) complex,C8H12N2O6Pt,SNU-5,Cytotoxicity against human stomach cancer cell line SNU-5 in MTT assay,=,540.0,nM,6.27
CHEMBL368259,Platinum (II) complex,C8H12N2O6Pt,PC-9,Cytotoxicity against human non-small cell lung cancer cell line PC-9 in MTT assay,=,39600.0,nM,4.40
CHEMBL368259,Platinum (II) complex,C8H12N2O6Pt,PC-14,Cytotoxicity against human non-small cell lung cancer cell line PC-14 in MTT assay,=,8150.0,nM,5.09
CHEMBL368259,Platinum (II) complex,C8H12N2O6Pt,L1210,In vitro cytotoxicity against cisplatin sensitive L1210 murine leukemia cell line,=,980.0,nM,6.01
CHEMBL368259,Platinum (II) complex,C8H12N2O6Pt,SNU-16,Cytotoxicity against human stomach cancer cell line SNU-16 in MTT assay,=,5050.0,nM,5.30
CHEMBL368259,Platinum (II) complex,C8H12N2O6Pt,SNU1,Cytotoxicity against human stomach cancer cell line SNU-1 in MTT assay,=,6060.0,nM,5.22
CHEMBL368607,Cis-Platinum (II) Conjugate,C9H16N2O4Pt+2,A2780,Inhibitory concentration against cisplatin-resistant A2780 human ovarian adenocarcinoma cell line,=,385980.0,nM,
CHEMBL368607,Cis-Platinum (II) Conjugate,C9H16N2O4Pt+2,A2780,Inhibitory concentration against human A2780 ovarian adenocarcinoma cell line,=,167860.0,nM,
CHEMBL368607,Cis-Platinum (II) Conjugate,C9H16N2O4Pt+2,A2780,Resistance index for cisplatin-resistant A2780 human ovarian adenocarcinoma cell line to that of A2780 cell line,=,2300.0,nM,5.64
CHEMBL368608,Cis-Platinum (II) Conjugate,C12H20N2O4Pt+2,A2780,Resistance index for cisplatin-resistant A2780 human ovarian adenocarcinoma cell line to that of A2780 cell line,=,3700.0,nM,5.43
CHEMBL368608,Cis-Platinum (II) Conjugate,C12H20N2O4Pt+2,A2780,Inhibitory concentration against human A2780 ovarian adenocarcinoma cell line,=,167520.0,nM,
CHEMBL368608,Cis-Platinum (II) Conjugate,C12H20N2O4Pt+2,A2780,Inhibitory concentration against cisplatin-resistant A2780 human ovarian adenocarcinoma cell line,=,615160.0,nM,
CHEMBL369881,camphorato platinum complex derivative,C18H30N2O6Pt,Bel-7402,In vitro Inhibitory concentration against BEL-7402 human hepatocarcinoma cell line; Tested by sulforhodamine B colorimetric assay,=,3740.0,nM,5.43
CHEMBL369881,camphorato platinum complex derivative,C18H30N2O6Pt,NON-PROTEIN TARGET,In vitro Inhibitory concentration against 3AO human ovarian carcinoma cell line; Tested by sulforhodamine B colorimetric assay,=,2120.0,nM,5.67
CHEMBL369881,camphorato platinum complex derivative,C18H30N2O6Pt,A549,In vitro Inhibitory Concentration against A549 human lung carcinoma cell line; Tested by sulforhodamine B colorimetric assay,=,14700.0,nM,4.83
CHEMBL369881,camphorato platinum complex derivative,C18H30N2O6Pt,HL-60,In vitro Inhibitory concentration against HL-60 human leukemia cell line; Tested by trypan blue exclusion test,=,1610.0,nM,5.79
CHEMBL370881,trans-[Pt(OAc)2(NH3)(iquin)],C13H16N2O4Pt,A2780,Concentration required to inhibit growth of the human ovarian cancer A2780 cells by 50% after 96h exposure,=,13000.0,nM,4.89
CHEMBL370881,trans-[Pt(OAc)2(NH3)(iquin)],C13H16N2O4Pt,CH1,Concentration required to inhibit growth of the human ovarian cancer CH1 cells by 50% after 96h exposure,=,20000.0,nM,4.70
CHEMBL370881,trans-[Pt(OAc)2(NH3)(iquin)],C13H16N2O4Pt,41M,Concentration required to inhibit growth of the human ovarian cancer 41M cells by 50% after 96h exposure ,=,22000.0,nM,4.66
CHEMBL37337,Platinum complex,C13H22N2O5Pt,NCI-N87,In vitro cytotoxicity activity against human stomach cancer cell lines NCI-N87,=,16.57,ug.mL-1,
CHEMBL37337,Platinum complex,C13H22N2O5Pt,SNU-16,In vitro cytotoxicity activity against human stomach cancer cell lines SNU-16,=,2.24,ug.mL-1,
CHEMBL37337,Platinum complex,C13H22N2O5Pt,SNU1,In vitro cytotoxicity activity against human stomach cancer cell lines SNU-1,=,2.88,ug.mL-1,
CHEMBL37337,Platinum complex,C13H22N2O5Pt,SNU-5,In vitro cytotoxicity activity against human stomach cancer cell lines SNU-5,=,0.87,ug.mL-1,
CHEMBL37594,Platinum complex,C12H20N2O6Pt,SNU1,In vitro cytotoxicity activity against human stomach cancer cell lines SNU-1,=,17.61,ug.mL-1,
CHEMBL37594,Platinum complex,C12H20N2O6Pt,SNU-5,In vitro cytotoxicity activity against human stomach cancer cell lines SNU-5,=,1.93,ug.mL-1,
CHEMBL37594,Platinum complex,C12H20N2O6Pt,SNU-16,In vitro cytotoxicity activity against human stomach cancer cell lines SNU-16,=,6.17,ug.mL-1,
CHEMBL37594,Platinum complex,C12H20N2O6Pt,NCI-N87,In vitro cytotoxicity activity against human stomach cancer cell lines NCI-N87,=,14.88,ug.mL-1,
CHEMBL37693,Platinum complex,C13H22N2O6Pt,NCI-N87,In vitro cytotoxicity activity against human stomach cancer cell lines NCI-N87,=,12.0,ug.mL-1,
CHEMBL37693,Platinum complex,C13H22N2O6Pt,SNU1,In vitro cytotoxicity activity against human stomach cancer cell lines SNU-1,=,8.7,ug.mL-1,
CHEMBL37693,Platinum complex,C13H22N2O6Pt,SNU-5,In vitro cytotoxicity activity against human stomach cancer cell lines SNU-5,=,0.18,ug.mL-1,
CHEMBL37693,Platinum complex,C13H22N2O6Pt,SNU-16,In vitro cytotoxicity activity against human stomach cancer cell lines SNU-16,=,4.42,ug.mL-1,
CHEMBL38376,Platinum complex,C13H20N2O6Pt,SNU1,In vitro cytotoxicity activity against human stomach cancer cell lines SNU-1,=,24.64,ug.mL-1,
CHEMBL38376,Platinum complex,C13H20N2O6Pt,NCI-N87,In vitro cytotoxicity activity against human stomach cancer cell lines NCI-N87,=,54.39,ug.mL-1,
CHEMBL38376,Platinum complex,C13H20N2O6Pt,SNU-5,In vitro cytotoxicity activity against human stomach cancer cell lines SNU-5,=,3.94,ug.mL-1,
CHEMBL38376,Platinum complex,C13H20N2O6Pt,SNU-16,In vitro cytotoxicity activity against human stomach cancer cell lines SNU-16,=,9.4,ug.mL-1,
CHEMBL384521,PorphyrinPt(II) conjugate,C70H100N10O18Pt2,L1210,In vitro cytotoxicity activity of compound against leukemia L1210 cell line,=,19600.0,nM,4.71
CHEMBL384973,[Pt(MSDTM)Br2],C6H11Br2NO2PtS2,HeLa,Concentration of the compound required to inhibit cell growth by 50% towards human HeLa tumor cell lines by the trypan blue dye exclusion test after 72 h,>,15000.0,nM,
CHEMBL384973,[Pt(MSDTM)Br2],C6H11Br2NO2PtS2,HL-60,Concentration of the compound required to inhibit cell growth by 50% towards human HL60 tumor cell lines by the trypan blue dye exclusion test after 72 h,>,15000.0,nM,
CHEMBL385413,Platinum complex,C40H28Cl2N12O12Pt2+8,CH1,In vitro inhibition of human ovarian cell line (CH1),=,590.0,nM,6.23
CHEMBL385413,Platinum complex,C40H28Cl2N12O12Pt2+8,A2780,In vitro inhibition of human ovarian cell line A2780,>,25000.0,nM,
CHEMBL385413,Platinum complex,C40H28Cl2N12O12Pt2+8,CH1,"In vitro inhibition of human ovarian cell line, resistant to cisplatin (CH1cisR).",=,870.0,nM,6.06
CHEMBL385413,Platinum complex,C40H28Cl2N12O12Pt2+8,CH1,"In vitro inhibition of human ovarian cell line, resistant to doxorubicin (CH1doxR).",=,690.0,nM,6.16
CHEMBL385413,Platinum complex,C40H28Cl2N12O12Pt2+8,SK-OV-3,In vitro inhibition of human ovarian cell line SKOV-3.,=,1300.0,nM,5.89
CHEMBL385413,Platinum complex,C40H28Cl2N12O12Pt2+8,A2780,"In vitro inhibition of human ovarian cell line, resistant to cisplatin (A2780cisR).",=,18500.0,nM,4.73
CHEMBL385677,PorphyrinPt(II) conjugate,C86H132N10O26Pt2,L1210,In vitro cytotoxicity activity of compound against leukemia L1210 cell line,=,4400.0,nM,5.36
CHEMBL405707,"4'-chloro-2,2':6,2''-Terpyridineplatinum (II) complex",C42H32N12O12Pt2+8,SK-OV-3,In vitro inhibition of human ovarian cell line SKOV-3.,=,3500.0,nM,5.46
CHEMBL405707,"4'-chloro-2,2':6,2''-Terpyridineplatinum (II) complex",C42H32N12O12Pt2+8,A2780,"In vitro inhibition of human ovarian cell line, resistant to cisplatin (A2780cisR).",=,11000.0,nM,4.96
CHEMBL405707,"4'-chloro-2,2':6,2''-Terpyridineplatinum (II) complex",C42H32N12O12Pt2+8,A2780,In vitro inhibition of human ovarian cell line A2780,>,25000.0,nM,
CHEMBL405707,"4'-chloro-2,2':6,2''-Terpyridineplatinum (II) complex",C42H32N12O12Pt2+8,CH1,"In vitro inhibition of human ovarian cell line, resistant to cisplatin (CH1cisR).",=,2150.0,nM,5.67
CHEMBL405707,"4'-chloro-2,2':6,2''-Terpyridineplatinum (II) complex",C42H32N12O12Pt2+8,CH1,In vitro inhibition of human ovarian cell line (CH1),=,2050.0,nM,5.69
CHEMBL405707,"4'-chloro-2,2':6,2''-Terpyridineplatinum (II) complex",C42H32N12O12Pt2+8,CH1,"In vitro inhibition of human ovarian cell line, resistant to doxorubicin (CH1doxR).",=,710.0,nM,6.15
CHEMBL407341,Platinum complex,C44H28Cl2N12O12Pt2+8,CH1,In vitro inhibition of human ovarian cell line (CH1),=,1300.0,nM,5.89
CHEMBL407341,Platinum complex,C44H28Cl2N12O12Pt2+8,CH1,"In vitro inhibition of human ovarian cell line, resistant to cisplatin (CH1cisR).",=,1750.0,nM,5.76
CHEMBL407341,Platinum complex,C44H28Cl2N12O12Pt2+8,A2780,In vitro inhibition of human ovarian cell line A2780,=,620.0,nM,6.21
CHEMBL407341,Platinum complex,C44H28Cl2N12O12Pt2+8,A2780,"In vitro inhibition of human ovarian cell line, resistant to cisplatin (A2780cisR).",=,680.0,nM,6.17
CHEMBL407341,Platinum complex,C44H28Cl2N12O12Pt2+8,SK-OV-3,In vitro inhibition of human ovarian cell line SKOV-3.,=,1400.0,nM,5.85
CHEMBL407396,PorphyrinPt(II) conjugate,C68H100N10O18Pt2,L1210,In vitro cytotoxicity activity of compound against leukemia L1210 cell line,=,3050.0,nM,5.52
CHEMBL410609,"4'-chloro-2,2':6,2''-Terpyridineplatinum (II) complex",C50H32Cl2N12O12Pt2+8,A2780,"In vitro inhibition of human ovarian cell line, resistant to cisplatin (A2780cisR).",=,6600.0,nM,5.18
CHEMBL410609,"4'-chloro-2,2':6,2''-Terpyridineplatinum (II) complex",C50H32Cl2N12O12Pt2+8,CH1,In vitro inhibition of human ovarian cell line (CH1),=,2150.0,nM,5.67
CHEMBL410609,"4'-chloro-2,2':6,2''-Terpyridineplatinum (II) complex",C50H32Cl2N12O12Pt2+8,CH1,"In vitro inhibition of human ovarian cell line, resistant to cisplatin (CH1cisR).",=,2150.0,nM,5.67
CHEMBL410609,"4'-chloro-2,2':6,2''-Terpyridineplatinum (II) complex",C50H32Cl2N12O12Pt2+8,A2780,In vitro inhibition of human ovarian cell line A2780,=,4750.0,nM,5.32
CHEMBL410609,"4'-chloro-2,2':6,2''-Terpyridineplatinum (II) complex",C50H32Cl2N12O12Pt2+8,SK-OV-3,In vitro inhibition of human ovarian cell line SKOV-3.,=,1800.0,nM,5.75
CHEMBL413296,"2,6-bis[(3,3-dimethylbutan-2-yl)oxy]-1,3,5,7-tetrathia-4-platinaspiro[3.3]heptane",C14H28O2PtS4,SK-MEL-25,Cytotoxic activity was determined in vitro in SK-MEL-25 cell line culture at pH 7.4,=,11000.0,nM,4.96
CHEMBL413296,"2,6-bis[(3,3-dimethylbutan-2-yl)oxy]-1,3,5,7-tetrathia-4-platinaspiro[3.3]heptane",C14H28O2PtS4,SK-MEL-25,Cytotoxic activity was determined in vitro in SK-MEL-25 cell line culture at pH 6.8,=,10000.0,nM,5.00
CHEMBL413296,"2,6-bis[(3,3-dimethylbutan-2-yl)oxy]-1,3,5,7-tetrathia-4-platinaspiro[3.3]heptane",C14H28O2PtS4,LXF-289 cell line,Cytotoxic activity was determined in vitro in LXF-289 cell line culture at pH 7.4,=,18000.0,nM,4.75
CHEMBL413296,"2,6-bis[(3,3-dimethylbutan-2-yl)oxy]-1,3,5,7-tetrathia-4-platinaspiro[3.3]heptane",C14H28O2PtS4,LXF-289 cell line,Cytotoxic activity was determined in vitro in LXF-289 cell line culture at pH 6.8,=,15000.0,nM,4.82
CHEMBL413296,"2,6-bis[(3,3-dimethylbutan-2-yl)oxy]-1,3,5,7-tetrathia-4-platinaspiro[3.3]heptane",C14H28O2PtS4,KB,Cytotoxic activity was determined in vitro in KB cell line culture at pH 7.4,=,7000.0,nM,5.16
CHEMBL413296,"2,6-bis[(3,3-dimethylbutan-2-yl)oxy]-1,3,5,7-tetrathia-4-platinaspiro[3.3]heptane",C14H28O2PtS4,Calu-6,Cytotoxic activity was determined in vitro in Calu-6 cell line culture at pH 7.4,=,9000.0,nM,5.05
CHEMBL413296,"2,6-bis[(3,3-dimethylbutan-2-yl)oxy]-1,3,5,7-tetrathia-4-platinaspiro[3.3]heptane",C14H28O2PtS4,Calu-6,Cytotoxic activity was determined in vitro in Calu-6 cell line culture at pH 6.8,=,9000.0,nM,5.05
CHEMBL413296,"2,6-bis[(3,3-dimethylbutan-2-yl)oxy]-1,3,5,7-tetrathia-4-platinaspiro[3.3]heptane",C14H28O2PtS4,SK-OV-3,Cytotoxic activity was determined in vitro in SK-OV-3 cell line culture at pH 7.4,=,34000.0,nM,4.47
CHEMBL413296,"2,6-bis[(3,3-dimethylbutan-2-yl)oxy]-1,3,5,7-tetrathia-4-platinaspiro[3.3]heptane",C14H28O2PtS4,SK-OV-3,Cytotoxic activity was determined in vitro in SK-OV-3 cell line culture at pH 6.8,=,18000.0,nM,4.75
CHEMBL413296,"2,6-bis[(3,3-dimethylbutan-2-yl)oxy]-1,3,5,7-tetrathia-4-platinaspiro[3.3]heptane",C14H28O2PtS4,MCF7,Cytotoxic activity was determined in vitro in MCF-7 cell line culture at pH 7.4,=,9000.0,nM,5.05
CHEMBL413296,"2,6-bis[(3,3-dimethylbutan-2-yl)oxy]-1,3,5,7-tetrathia-4-platinaspiro[3.3]heptane",C14H28O2PtS4,MCF7,Cytotoxic activity was determined in vitro in MCF-7 cell line culture at pH 6.8,=,7000.0,nM,5.16
CHEMBL413296,"2,6-bis[(3,3-dimethylbutan-2-yl)oxy]-1,3,5,7-tetrathia-4-platinaspiro[3.3]heptane",C14H28O2PtS4,KB,Cytotoxic activity was determined in vitro in KB cell line culture at pH 6.8,=,5000.0,nM,5.30
CHEMBL414155,Platinum complex,C50H50B4F16N12O2Pt2+8,CH1,"In vitro inhibition of human ovarian cell line, resistant to doxorubicin (CH1doxR).",=,58000.0,nM,4.24
CHEMBL414155,Platinum complex,C50H50B4F16N12O2Pt2+8,A2780,In vitro inhibition of human ovarian cell line A2780,=,17000.0,nM,4.77
CHEMBL414155,Platinum complex,C50H50B4F16N12O2Pt2+8,CH1,In vitro inhibition of human ovarian cell line (CH1),=,48000.0,nM,4.32
CHEMBL414155,Platinum complex,C50H50B4F16N12O2Pt2+8,A2780,"In vitro inhibition of human ovarian cell line, resistant to cisplatin (A2780cisR).",=,10500.0,nM,4.98
CHEMBL414155,Platinum complex,C50H50B4F16N12O2Pt2+8,CH1,"In vitro inhibition of human ovarian cell line, resistant to cisplatin (CH1cisR).",=,46000.0,nM,4.34
CHEMBL414155,Platinum complex,C50H50B4F16N12O2Pt2+8,SK-OV-3,In vitro inhibition of human ovarian cell line SKOV-3.,>,100000.0,nM,
CHEMBL414804,OXALIPLATIN,C8H12N2O4Pt,CH1,Antiproliferative activity in human ovarian cancer cell line (CH1) using MTT assay,=,270.0,nM,6.57
CHEMBL414804,OXALIPLATIN,C8H12N2O4Pt,A2780,Inhibitory concentration against cisplatin-resistant A2780 human ovarian adenocarcinoma cell line,=,6620.0,nM,5.18
CHEMBL414804,OXALIPLATIN,C8H12N2O4Pt,A2780,Inhibitory concentration against human A2780 ovarian adenocarcinoma cell line,=,480.0,nM,6.32
CHEMBL414804,OXALIPLATIN,C8H12N2O4Pt,A2780,Resistance index for cisplatin-resistant A2780 human ovarian adenocarcinoma cell line to that of A2780 cell line,=,12400.0,nM,4.91
CHEMBL415294,"(2,2':6',2''-terpyridine)platinum (II) complex",C20H16B2F8N4Pt+4,CH1,In vitro inhibition of human ovarian cell line (CH1),=,17500.0,nM,4.76
CHEMBL415294,"(2,2':6',2''-terpyridine)platinum (II) complex",C20H16B2F8N4Pt+4,CH1,"In vitro inhibition of human ovarian cell line, resistant to cisplatin (CH1cisR).",=,18000.0,nM,4.75
CHEMBL415294,"(2,2':6',2''-terpyridine)platinum (II) complex",C20H16B2F8N4Pt+4,A2780,In vitro inhibition of human ovarian cell line A2780,=,40000.0,nM,4.40
CHEMBL415294,"(2,2':6',2''-terpyridine)platinum (II) complex",C20H16B2F8N4Pt+4,A2780,"In vitro inhibition of human ovarian cell line, resistant to cisplatin (A2780cisR).",>,100000.0,nM,
CHEMBL415294,"(2,2':6',2''-terpyridine)platinum (II) complex",C20H16B2F8N4Pt+4,CH1,"In vitro inhibition of human ovarian cell line, resistant to doxorubicin (CH1doxR).",=,5700.0,nM,5.24
CHEMBL415294,"(2,2':6',2''-terpyridine)platinum (II) complex",C20H16B2F8N4Pt+4,SK-OV-3,In vitro inhibition of human ovarian cell line SKOV-3.,=,24000.0,nM,4.62
CHEMBL415807,Platinum complex,C50H40Cl2N18O18Pt3+10,A2780,"In vitro inhibition of human ovarian cell line, resistant to cisplatin (A2780cisR).",=,20500.0,nM,4.69
CHEMBL415807,Platinum complex,C50H40Cl2N18O18Pt3+10,CH1,In vitro inhibition of human ovarian cell line (CH1),=,550.0,nM,6.26
CHEMBL415807,Platinum complex,C50H40Cl2N18O18Pt3+10,SK-OV-3,In vitro inhibition of human ovarian cell line SKOV-3.,=,1700.0,nM,5.77
